RateID,CountryID,CompanyID,CodeDeckId,Code,Description,updated_at,created_at,UpdatedBy,CreatedBy,Interval1,IntervalN
64621,238,1,VendorCodedeck,1207465,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64622,238,1,VendorCodedeck,1207472,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64623,238,1,VendorCodedeck,1207473,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64624,238,1,VendorCodedeck,1207474,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64625,238,1,VendorCodedeck,1207475,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64626,238,1,VendorCodedeck,1207476,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64627,238,1,VendorCodedeck,1207477,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64628,238,1,VendorCodedeck,1207486,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64629,238,1,VendorCodedeck,1207487,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64630,238,1,VendorCodedeck,1207488,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64631,238,1,VendorCodedeck,1207489,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64632,238,1,VendorCodedeck,1207492,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64633,238,1,VendorCodedeck,1207493,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64634,238,1,VendorCodedeck,1207495,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64635,238,1,VendorCodedeck,1207496,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64636,238,1,VendorCodedeck,1207498,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64637,238,1,VendorCodedeck,120750,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64638,238,1,VendorCodedeck,120751,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64639,238,1,VendorCodedeck,120752,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64640,238,1,VendorCodedeck,1207521,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64641,238,1,VendorCodedeck,1207524,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64642,238,1,VendorCodedeck,1207525,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64643,238,1,VendorCodedeck,1207526,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64644,238,1,VendorCodedeck,1207527,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64645,238,1,VendorCodedeck,1207529,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64646,238,1,VendorCodedeck,120753,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64647,238,1,VendorCodedeck,1207532,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64648,238,1,VendorCodedeck,1207533,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64649,238,1,VendorCodedeck,1207537,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64650,238,1,VendorCodedeck,1207538,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64651,238,1,VendorCodedeck,120754,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64652,238,1,VendorCodedeck,1207543,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64653,238,1,VendorCodedeck,1207545,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64654,238,1,VendorCodedeck,1207548,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64655,238,1,VendorCodedeck,1207553,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64656,238,1,VendorCodedeck,1207554,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64657,238,1,VendorCodedeck,1207555,USA Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64658,NULL,1,VendorCodedeck,12075551212,United States-Directory Assistance,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64659,238,1,VendorCodedeck,120756,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64660,238,1,VendorCodedeck,1207563,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64661,238,1,VendorCodedeck,1207566,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64662,238,1,VendorCodedeck,1207568,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64663,238,1,VendorCodedeck,120757,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64664,238,1,VendorCodedeck,120758,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64665,238,1,VendorCodedeck,1207584,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64666,238,1,VendorCodedeck,1207585,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64667,238,1,VendorCodedeck,1207586,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64668,238,1,VendorCodedeck,1207587,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64669,238,1,VendorCodedeck,120759,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64670,238,1,VendorCodedeck,1207593,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64671,238,1,VendorCodedeck,1207594,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64672,238,1,VendorCodedeck,1207596,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64673,238,1,VendorCodedeck,1207597,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64674,238,1,VendorCodedeck,12076,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64675,238,1,VendorCodedeck,1207620,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64676,238,1,VendorCodedeck,1207628,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64677,238,1,VendorCodedeck,1207630,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64678,238,1,VendorCodedeck,1207634,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64679,238,1,VendorCodedeck,1207635,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64680,238,1,VendorCodedeck,1207638,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64681,238,1,VendorCodedeck,1207639,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64682,238,1,VendorCodedeck,1207643,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64683,238,1,VendorCodedeck,1207644,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64684,238,1,VendorCodedeck,1207652,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64685,238,1,VendorCodedeck,1207654,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64686,238,1,VendorCodedeck,1207657,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64687,238,1,VendorCodedeck,1207658,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64688,238,1,VendorCodedeck,1207663,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64689,238,1,VendorCodedeck,1207665,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64690,238,1,VendorCodedeck,1207668,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64691,238,1,VendorCodedeck,1207669,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64692,238,1,VendorCodedeck,1207672,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64693,238,1,VendorCodedeck,1207674,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64694,238,1,VendorCodedeck,1207677,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64695,238,1,VendorCodedeck,1207678,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64696,238,1,VendorCodedeck,1207679,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64697,238,1,VendorCodedeck,1207680,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64698,238,1,VendorCodedeck,1207683,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64699,238,1,VendorCodedeck,1207684,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64700,238,1,VendorCodedeck,1207689,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64701,238,1,VendorCodedeck,1207696,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64702,238,1,VendorCodedeck,1207697,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64703,238,1,VendorCodedeck,1207698,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64704,238,1,VendorCodedeck,12077,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64705,238,1,VendorCodedeck,1207701,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64706,238,1,VendorCodedeck,1207706,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64707,238,1,VendorCodedeck,1207724,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64708,238,1,VendorCodedeck,1207727,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64709,238,1,VendorCodedeck,1207728,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64710,238,1,VendorCodedeck,1207732,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64711,238,1,VendorCodedeck,1207734,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64712,238,1,VendorCodedeck,1207739,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64713,238,1,VendorCodedeck,1207748,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64714,238,1,VendorCodedeck,1207760,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64715,238,1,VendorCodedeck,1207762,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64716,238,1,VendorCodedeck,1207763,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64717,238,1,VendorCodedeck,1207764,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64718,238,1,VendorCodedeck,1207768,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64719,238,1,VendorCodedeck,1207769,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64720,238,1,VendorCodedeck,1207785,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64721,238,1,VendorCodedeck,1207789,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64722,238,1,VendorCodedeck,12078,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64723,238,1,VendorCodedeck,1207817,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64724,238,1,VendorCodedeck,1207824,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64725,238,1,VendorCodedeck,1207826,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64726,238,1,VendorCodedeck,1207832,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64727,238,1,VendorCodedeck,1207834,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64728,238,1,VendorCodedeck,1207836,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64729,238,1,VendorCodedeck,1207858,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64730,238,1,VendorCodedeck,1207859,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64731,238,1,VendorCodedeck,1207861,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64732,238,1,VendorCodedeck,1207862,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64733,238,1,VendorCodedeck,1207863,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64734,238,1,VendorCodedeck,1207867,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64735,238,1,VendorCodedeck,1207868,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64736,238,1,VendorCodedeck,1207872,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64737,238,1,VendorCodedeck,1207873,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64738,238,1,VendorCodedeck,1207875,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64739,238,1,VendorCodedeck,1207877,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64740,238,1,VendorCodedeck,1207884,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64741,238,1,VendorCodedeck,1207887,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64742,238,1,VendorCodedeck,1207889,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64743,238,1,VendorCodedeck,1207895,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64744,238,1,VendorCodedeck,1207896,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64745,238,1,VendorCodedeck,12079,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64746,238,1,VendorCodedeck,1207922,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64747,238,1,VendorCodedeck,1207923,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64748,238,1,VendorCodedeck,1207925,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64749,238,1,VendorCodedeck,1207926,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64750,238,1,VendorCodedeck,1207928,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64751,238,1,VendorCodedeck,1207929,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64752,238,1,VendorCodedeck,1207930,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64753,238,1,VendorCodedeck,1207933,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64754,238,1,VendorCodedeck,1207935,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64755,238,1,VendorCodedeck,1207938,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64756,238,1,VendorCodedeck,1207946,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64757,238,1,VendorCodedeck,1207948,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64758,238,1,VendorCodedeck,1207966,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64759,238,1,VendorCodedeck,1207968,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64760,238,1,VendorCodedeck,1207992,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64761,238,1,VendorCodedeck,1207999,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64762,238,1,VendorCodedeck,1208,USA,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64763,238,1,VendorCodedeck,12082,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64764,238,1,VendorCodedeck,1208212,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64765,238,1,VendorCodedeck,1208222,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64766,238,1,VendorCodedeck,1208224,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64767,238,1,VendorCodedeck,1208225,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64768,238,1,VendorCodedeck,1208253,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64769,238,1,VendorCodedeck,1208256,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64770,238,1,VendorCodedeck,1208257,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64771,238,1,VendorCodedeck,1208259,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64772,238,1,VendorCodedeck,1208267,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64773,238,1,VendorCodedeck,1208276,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64774,238,1,VendorCodedeck,1208289,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64775,238,1,VendorCodedeck,1208298,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64776,238,1,VendorCodedeck,1208299,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64777,238,1,VendorCodedeck,12083,USA PREMIUM,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64778,238,1,VendorCodedeck,1208325,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64779,238,1,VendorCodedeck,1208326,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64780,238,1,VendorCodedeck,1208328,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64781,238,1,VendorCodedeck,1208335,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64782,238,1,VendorCodedeck,1208347,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64783,238,1,VendorCodedeck,1208349,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64784,238,1,VendorCodedeck,1208354,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64785,238,1,VendorCodedeck,1208355,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
64786,238,1,VendorCodedeck,1208356,USA HIGH,NULL,"'convert(varchar,GETDATE(),120)'",NULL,NULL,1,1
